-1.277950406074524,-1.4270310401916504,-1.445151448249817,-1.973395586013794,-1.682086706161499,-0.6661667823791504,-1.6026512384414673,-1.8429611921310425,-1.3177050352096558,-1.737587809562683,-2.105140447616577,-1.988529920578003,-1.4737567901611328,-1.6747822761535645,-1.2921425104141235,-1.4391144514083862,-1.542764663696289,-1.6889673471450806,-1.0435746908187866,-1.1029393672943115
-0.9173571467399597,-1.0664477348327637,-1.115365982055664,-1.820833444595337,-1.5621156692504883,-0.5762577056884766,-1.2897446155548096,-1.6293025016784668,-1.1431711912155151,-1.266709566116333,-1.4424617290496826,-1.8826102018356323,-1.1146740913391113,-1.2941014766693115,-0.9643974304199219,-1.3764677047729492,-1.3762445449829102,-1.5736408233642578,-0.6593461036682129,-0.8849837183952332
-1.0978723764419556,-1.3409368991851807,-1.2674140930175781,-1.8651403188705444,-1.856170654296875,-0.729749858379364,-1.4434431791305542,-1.7177177667617798,-1.3331129550933838,-1.2561016082763672,-1.5821280479431152,-1.7174752950668335,-1.4154138565063477,-1.8483872413635254,-1.3630667924880981,-1.2056164741516113,-1.6691017150878906,-1.6026264429092407,-0.8468517065048218,-1.2512972354888916
-0.9326177835464478,-1.3425019979476929,-1.1590865850448608,-1.6839348077774048,-1.5655903816223145,-0.6544851064682007,-1.2895971536636353,-1.3998972177505493,-1.1610301733016968,-1.3234407901763916,-1.6269701719284058,-1.4954239130020142,-1.0503658056259155,-1.5394976139068604,-0.9453691244125366,-0.945275068283081,-1.2543926239013672,-1.3802857398986816,-0.7591071128845215,-0.9331223368644714
-1.4662141799926758,-1.9352390766143799,-1.5317718982696533,-2.153779983520508,-1.938520908355713,-0.8846325874328613,-1.9442270994186401,-1.8814581632614136,-1.4821497201919556,-1.5639761686325073,-1.829827904701233,-2.084726095199585,-1.6280596256256104,-2.1010048389434814,-1.3224376440048218,-1.4250893592834473,-1.8875880241394043,-1.752463936805725,-1.1854066848754883,-1.2623279094696045
-1.162657380104065,-1.4458273649215698,-1.3516013622283936,-1.9352810382843018,-1.9580419063568115,-0.6990667581558228,-1.5481401681900024,-1.6633254289627075,-1.4476149082183838,-1.4320069551467896,-1.7884219884872437,-1.688387393951416,-1.4094693660736084,-1.7604832649230957,-1.198824167251587,-1.364022135734558,-1.4242470264434814,-1.4114818572998047,-0.9392780065536499,-1.1533491611480713
-0.984093964099884,-1.5859131813049316,-1.4880633354187012,-1.7358382940292358,-1.9431862831115723,-0.8067993521690369,-1.6999940872192383,-1.755078673362732,-1.340085744857788,-1.5040594339370728,-1.7662749290466309,-1.8232473134994507,-1.4844971895217896,-1.7087517976760864,-1.2475453615188599,-1.3685370683670044,-1.517549991607666,-1.6127254962921143,-1.0106136798858643,-0.9931860566139221
-1.3116693496704102,-1.5257031917572021,-1.550357460975647,-1.7842761278152466,-1.7950613498687744,-0.7648130059242249,-1.5366307497024536,-1.8149325847625732,-1.3309234380722046,-1.5774178504943848,-2.0923871994018555,-1.8779480457305908,-1.610806941986084,-1.6236755847930908,-1.452498435974121,-1.450405240058899,-1.6973958015441895,-1.5155754089355469,-1.2163175344467163,-1.3856568336486816
-0.8831393122673035,-1.221917748451233,-1.268932580947876,-1.7159173488616943,-1.5140490531921387,-0.3917262554168701,-1.5766795873641968,-1.7440160512924194,-1.3095269203186035,-1.7693723440170288,-1.534597396850586,-1.6585363149642944,-1.4939494132995605,-1.7198235988616943,-0.880173921585083,-1.2558614015579224,-1.4154341220855713,-1.6440669298171997,-0.8937122225761414,-1.0436372756958008
-0.9760542511940002,-1.288803219795227,-1.3221745491027832,-1.806316614151001,-1.8206288814544678,-0.7354879379272461,-1.440501093864441,-1.29590904712677,-1.2954392433166504,-1.451882243156433,-1.6094273328781128,-1.955814003944397,-1.237576961517334,-1.6951500177383423,-1.0246000289916992,-1.300836205482483,-1.577404499053955,-1.5663044452667236,-0.8715006709098816,-0.9894834756851196
